x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-559,-157,0,microglia,,,,
-556,-317,0,microglia,,,,
-554,-221,0,microglia,,,,
-549,-181,0,astrocyte,,,,
-548,-289,0,microglia,,,,
-547,-247,0,microglia,,,,
-538,-378,0,microglia,,,,
-532,-345,0,astrocyte,,,,
-531,-309,0,astrocyte,,,,
-531,-269,0,microglia,,,,
-529,-161,0,astrocyte,,,,
-528,-135,0,microglia,,,,
-512,-328,0,astrocyte,,,,
-505,-151,0,astrocyte,,,,
-500,-197,0,astrocyte,,,,
-491,-225,0,microglia,,,,
-490,-476,0,astrocyte,,,,
-490,-173,0,microglia,,,,
-486,-333,0,microglia,,,,
-480,-249,0,microglia,,,,
-480,-143,0,astrocyte,,,,
-474,-455,0,microglia,,,,
-474,-205,0,microglia,,,,
-473,-303,0,microglia,,,,
-472,-277,0,microglia,,,,
-465,-485,0,microglia,,,,
-464,-347,0,astrocyte,,,,
-464,-181,0,microglia,,,,
-463,-229,0,microglia,,,,
-463,-123,0,microglia,,,,
-456,-153,0,microglia,,,,
-455,-257,0,microglia,,,,
-454,-323,0,astrocyte,,,,
-449,-293,0,microglia,,,,
-448,-204,0,microglia,,,,
-439,-133,0,microglia,,,,
-438,-346,0,microglia,,,,
-438,-237,0,microglia,,,,
-438,-180,0,astrocyte,,,,
-433,-272,0,astrocyte,,,,
-430,-313,0,astrocyte,,,,
-425,-157,0,microglia,,,,
-423,-215,0,microglia,,,,
-422,-368,0,astrocyte,,,,
-415,-291,0,astrocyte,,,,
-415,-253,0,astrocyte,,,,
-414,-336,0,microglia,,,,
-414,-190,0,astrocyte,,,,
-414,-125,0,microglia,,,,
-412,-392,0,microglia,,,,
-409,-98,0,astrocyte,,,,
-402,-569,0,microglia,,,,
-401,-313,0,microglia,,,,
-401,-231,0,astrocyte,,,,
-401,-167,0,astrocyte,,,,
-397,-360,0,astrocyte,,,,
-397,-272,0,astrocyte,,,,
-393,-141,0,astrocyte,,,,
-392,-204,0,astrocyte,,,,
-391,-545,0,microglia,,,,
-389,-405,0,astrocyte,,,,
-389,-115,0,astrocyte,,,,
-386,-335,0,microglia,,,,
-382,-250,0,microglia,,,,
-381,-296,0,astrocyte,,,,
-380,-380,0,microglia,,,,
-379,-181,0,astrocyte,,,,
-373,-224,0,astrocyte,,,,
-372,-425,0,microglia,,,,
-371,-156,0,microglia,,,,
-370,-356,0,astrocyte,,,,
-369,-560,0,microglia,,,,
-368,-273,0,astrocyte,,,,
-367,-130,0,astrocyte,,,,
-366,-318,0,astrocyte,,,,
-361,-200,0,microglia,,,,
-359,-402,0,microglia,,,,
-356,-249,0,microglia,,,,
-355,-454,0,astrocyte,,,,
-355,-106,0,astrocyte,,,,
-353,-539,0,astrocyte,,,,
-353,-175,0,microglia,,,,
-352,-376,0,astrocyte,,,,
-352,-295,0,microglia,,,,
-348,-339,0,microglia,,,,
-347,-222,0,astrocyte,,,,
-346,-426,0,microglia,,,,
-346,-148,0,astrocyte,,,,
-339,-272,0,astrocyte,,,,
-338,-475,0,astrocyte,,,,
-335,-198,0,astrocyte,,,,
-335,-123,0,microglia,,,,
-334,-314,0,astrocyte,,,,
-333,-401,0,astrocyte,,,,
-331,-360,0,astrocyte,,,,
-330,-507,0,microglia,,,,
-330,-246,0,microglia,,,,
-329,-450,0,microglia,,,,
-328,-167,0,astrocyte,,,,
-321,-221,0,astrocyte,,,,
-320,-425,0,astrocyte,,,,
-319,-289,0,microglia,,,,
-318,-337,0,microglia,,,,
-314,-382,0,microglia,,,,
-314,-142,0,astrocyte,,,,
-312,-481,0,microglia,,,,
-311,-264,0,microglia,,,,
-311,-188,0,astrocyte,,,,
-308,-116,0,microglia,,,,
-306,-313,0,astrocyte,,,,
-304,-513,0,microglia,,,,
-303,-451,0,microglia,,,,
-301,-359,0,astrocyte,,,,
-300,-408,0,microglia,,,,
-300,-240,0,microglia,,,,
-300,-164,0,microglia,,,,
-297,-211,0,astrocyte,,,,
-293,-290,0,microglia,,,,
-290,-335,0,microglia,,,,
-289,-97,0,microglia,,,,
-288,-383,0,microglia,,,,
-288,-138,0,astrocyte,,,,
-287,-493,0,microglia,,,,
-286,-430,0,astrocyte,,,,
-285,-265,0,astrocyte,,,,
-285,-187,0,microglia,,,,
-278,-464,0,astrocyte,,,,
-278,-73,0,astrocyte,,,,
-277,-312,0,microglia,,,,
-276,-230,0,astrocyte,,,,
-275,-360,0,microglia,,,,
-272,-164,0,astrocyte,,,,
-271,-118,0,microglia,,,,
-267,-399,0,microglia,,,,
-267,-288,0,astrocyte,,,,
-266,-206,0,microglia,,,,
-263,-336,0,astrocyte,,,,
-261,-253,0,microglia,,,,
-260,-429,0,microglia,,,,
-259,-92,0,microglia,,,,
-258,-141,0,astrocyte,,,,
-253,-456,0,microglia,,,,
-253,-377,0,microglia,,,,
-253,-183,0,astrocyte,,,,
-251,-312,0,microglia,,,,
-250,-229,0,microglia,,,,
-245,-117,0,astrocyte,,,,
-244,-275,0,astrocyte,,,,
-243,-353,0,microglia,,,,
-241,-410,0,microglia,,,,
-238,-205,0,microglia,,,,
-238,-161,0,microglia,,,,
-234,-436,0,microglia,,,,
-234,-251,0,astrocyte,,,,
-233,-93,0,astrocyte,,,,
-231,-329,0,astrocyte,,,,
-229,-298,0,microglia,,,,
-228,-387,0,astrocyte,,,,
-227,-137,0,microglia,,,,
-219,-179,0,microglia,,,,
-218,-361,0,microglia,,,,
-215,-418,0,microglia,,,,
-209,-451,0,microglia,,,,
-209,-315,0,microglia,,,,
-209,-281,0,microglia,,,,
-208,-155,0,microglia,,,,
-202,-389,0,microglia,,,,
-200,-342,0,microglia,,,,
-190,-433,0,astrocyte,,,,
-188,-367,0,astrocyte,,,,
-186,-222,0,astrocyte,,,,
-183,-322,0,microglia,,,,
-171,-347,0,microglia,,,,
-169,-246,0,microglia,,,,
-166,-445,0,astrocyte,,,,
-164,-208,0,astrocyte,,,,
-162,-396,0,astrocyte,,,,
-158,-370,0,microglia,,,,
-148,-262,0,microglia,,,,
-148,-230,0,astrocyte,,,,
-136,-197,0,astrocyte,,,,
-134,-381,0,microglia,,,,
-132,-340,0,microglia,,,,
-127,-246,0,microglia,,,,
-123,-220,0,microglia,,,,
-114,-364,0,astrocyte,,,,
-106,-262,0,microglia,,,,
-104,-201,0,astrocyte,,,,
-4066,-3527,0,follower cell,,,,
-4018,-3445,0,follower cell,,,,
-4013,-3769,0,follower cell,,,,
-3957,-4008,0,follower cell,,,,
-3923,-3381,0,follower cell,,,,
-3919,-3747,0,follower cell,,,,
-3916,-3849,0,follower cell,,,,
-3916,-3731,0,follower cell,,,,
-3911,-3710,0,follower cell,,,,
-3907,-3943,0,follower cell,,,,
-3903,-3740,0,follower cell,,,,
-3903,-3638,0,follower cell,,,,
-3901,-3719,0,follower cell,,,,
-3900,-3651,0,follower cell,,,,
-3898,-3687,0,follower cell,,,,
-3894,-3628,0,follower cell,,,,
-3892,-3699,0,follower cell,,,,
-3890,-3738,0,follower cell,,,,
-3890,-3612,0,follower cell,,,,
-3888,-3657,0,follower cell,,,,
-3887,-3598,0,follower cell,,,,
-3886,-3675,0,follower cell,,,,
-3886,-3575,0,follower cell,,,,
-3882,-3849,0,follower cell,,,,
-3881,-3727,0,follower cell,,,,
-3881,-3692,0,follower cell,,,,
-3881,-3632,0,follower cell,,,,
-3878,-3745,0,follower cell,,,,
-3877,-3665,0,follower cell,,,,
-3876,-3611,0,follower cell,,,,
-3875,-3560,0,follower cell,,,,
-3873,-3784,0,follower cell,,,,
-3871,-3542,0,follower cell,,,,
-3870,-3720,0,follower cell,,,,
-3870,-3679,0,follower cell,,,,
-3869,-3853,0,follower cell,,,,
-3869,-3820,0,follower cell,,,,
-3868,-3633,0,follower cell,,,,
-3868,-3571,0,follower cell,,,,
-3867,-3738,0,follower cell,,,,
-3867,-3695,0,follower cell,,,,
-3867,-3595,0,follower cell,,,,
-3865,-3839,0,follower cell,,,,
-3864,-3656,0,follower cell,,,,
-3863,-3765,0,follower cell,,,,
-3863,-3555,0,follower cell,,,,
-3862,-3709,0,follower cell,,,,
-3861,-3864,0,follower cell,,,,
-3860,-3807,0,follower cell,,,,
-3858,-3748,0,follower cell,,,,
-3857,-3677,0,follower cell,,,,
-3856,-3639,0,follower cell,,,,
-3855,-3720,0,follower cell,,,,
-3855,-3600,0,follower cell,,,,
-3854,-3820,0,follower cell,,,,
-3854,-3792,0,follower cell,,,,
-3854,-3696,0,follower cell,,,,
-3854,-3566,0,follower cell,,,,
-3853,-3833,0,follower cell,,,,
-3853,-3616,0,follower cell,,,,
-3852,-3779,0,follower cell,,,,
-3851,-3655,0,follower cell,,,,
-3849,-3760,0,follower cell,,,,
-3849,-3733,0,follower cell,,,,
-3847,-3859,0,follower cell,,,,
-3847,-3709,0,follower cell,,,,
-3846,-3685,0,follower cell,,,,
-3844,-3671,0,follower cell,,,,
-3843,-3574,0,follower cell,,,,
-3842,-3645,0,follower cell,,,,
-3842,-3604,0,follower cell,,,,
-3841,-3824,0,follower cell,,,,
-3840,-3743,0,follower cell,,,,
-3840,-3722,0,follower cell,,,,
-3839,-3784,0,follower cell,,,,
-3838,-3696,0,follower cell,,,,
-3838,-3617,0,follower cell,,,,
-3836,-3760,0,follower cell,,,,
-3836,-3632,0,follower cell,,,,
-3835,-3887,0,follower cell,,,,
-3835,-3867,0,follower cell,,,,
-3835,-3854,0,follower cell,,,,
-3835,-3804,0,follower cell,,,,
-3833,-3655,0,follower cell,,,,
-3832,-3711,0,follower cell,,,,
-3832,-3681,0,follower cell,,,,
-3832,-3584,0,follower cell,,,,
-3829,-3729,0,follower cell,,,,
-3828,-3771,0,follower cell,,,,
-3827,-3744,0,follower cell,,,,
-3827,-3604,0,follower cell,,,,
-3826,-3817,0,follower cell,,,,
-3826,-3789,0,follower cell,,,,
-3825,-3694,0,follower cell,,,,
-3825,-3618,0,follower cell,,,,
-3825,-3545,0,follower cell,,,,
-3824,-3665,0,follower cell,,,,
-3823,-3646,0,follower cell,,,,
-3822,-3839,0,follower cell,,,,
-3821,-3760,0,follower cell,,,,
-3821,-3575,0,follower cell,,,,
-3820,-3557,0,follower cell,,,,
-3819,-3720,0,follower cell,,,,
-3819,-3680,0,follower cell,,,,
-3818,-3634,0,follower cell,,,,
-3817,-3734,0,follower cell,,,,
-3816,-3807,0,follower cell,,,,
-3816,-3705,0,follower cell,,,,
-3815,-3777,0,follower cell,,,,
-3814,-3749,0,follower cell,,,,
-3814,-3609,0,follower cell,,,,
-3812,-3848,0,follower cell,,,,
-3812,-3790,0,follower cell,,,,
-3812,-3659,0,follower cell,,,,
-3812,-3595,0,follower cell,,,,
-3811,-3691,0,follower cell,,,,
-3810,-3876,0,follower cell,,,,
-3810,-3834,0,follower cell,,,,
-3810,-3646,0,follower cell,,,,
-3808,-3766,0,follower cell,,,,
-3808,-3624,0,follower cell,,,,
-3808,-3565,0,follower cell,,,,
-3807,-3672,0,follower cell,,,,
-3806,-3723,0,follower cell,,,,
-3804,-3581,0,follower cell,,,,
-3804,-3552,0,follower cell,,,,
-3803,-3708,0,follower cell,,,,
-3802,-3800,0,follower cell,,,,
-3801,-3823,0,follower cell,,,,
-3801,-3780,0,follower cell,,,,
-3801,-3750,0,follower cell,,,,
-3801,-3636,0,follower cell,,,,
-3801,-3606,0,follower cell,,,,
-3800,-3684,0,follower cell,,,,
-3799,-3856,0,follower cell,,,,
-3799,-3737,0,follower cell,,,,
-3799,-3657,0,follower cell,,,,
-3797,-3871,0,follower cell,,,,
-3796,-3697,0,follower cell,,,,
-3795,-3767,0,follower cell,,,,
-3794,-3672,0,follower cell,,,,
-3794,-3622,0,follower cell,,,,
-3793,-3810,0,follower cell,,,,
-3793,-3723,0,follower cell,,,,
-3793,-3588,0,follower cell,,,,
-3793,-3537,0,follower cell,,,,
-3791,-3520,0,follower cell,,,,
-3789,-3796,0,follower cell,,,,
-3789,-3709,0,follower cell,,,,
-3788,-3825,0,follower cell,,,,
-3788,-3780,0,follower cell,,,,
-3788,-3747,0,follower cell,,,,
-3788,-3647,0,follower cell,,,,
-3787,-3849,0,follower cell,,,,
-3787,-3611,0,follower cell,,,,
-3786,-3568,0,follower cell,,,,
-3785,-3685,0,follower cell,,,,
-3784,-3662,0,follower cell,,,,
-3784,-3632,0,follower cell,,,,
-3783,-3761,0,follower cell,,,,
-3782,-3734,0,follower cell,,,,
-3781,-3837,0,follower cell,,,,
-3780,-3535,0,follower cell,,,,
-3779,-3721,0,follower cell,,,,
-3777,-3801,0,follower cell,,,,
-3777,-3701,0,follower cell,,,,
-3777,-3674,0,follower cell,,,,
-3777,-3601,0,follower cell,,,,
-3776,-3772,0,follower cell,,,,
-3775,-3787,0,follower cell,,,,
-3775,-3747,0,follower cell,,,,
-3775,-3643,0,follower cell,,,,
-3775,-3579,0,follower cell,,,,
-3774,-3848,0,follower cell,,,,
-3774,-3618,0,follower cell,,,,
-3772,-3688,0,follower cell,,,,
-3771,-3525,0,follower cell,,,,
-3768,-3734,0,follower cell,,,,
-3768,-3714,0,follower cell,,,,
-3767,-3899,0,follower cell,,,,
-3767,-3665,0,follower cell,,,,
-3767,-3631,0,follower cell,,,,
-3766,-3860,0,follower cell,,,,
-3766,-3832,0,follower cell,,,,
-3766,-3758,0,follower cell,,,,
-3766,-3593,0,follower cell,,,,
-3764,-3804,0,follower cell,,,,
-3763,-3781,0,follower cell,,,,
-3763,-3701,0,follower cell,,,,
-3763,-3611,0,follower cell,,,,
-3762,-3646,0,follower cell,,,,
-3762,-3566,0,follower cell,,,,
-3761,-3887,0,follower cell,,,,
-3761,-3510,0,follower cell,,,,
-3760,-3874,0,follower cell,,,,
-3760,-3679,0,follower cell,,,,
-3759,-3843,0,follower cell,,,,
-3759,-3821,0,follower cell,,,,
-3759,-3579,0,follower cell,,,,
-3758,-3745,0,follower cell,,,,
-3758,-3725,0,follower cell,,,,
-3757,-3769,0,follower cell,,,,
-3755,-3794,0,follower cell,,,,
-3754,-3658,0,follower cell,,,,
-3754,-3634,0,follower cell,,,,
-3753,-3711,0,follower cell,,,,
-3753,-3691,0,follower cell,,,,
-3753,-3597,0,follower cell,,,,
-3752,-3857,0,follower cell,,,,
-3751,-3832,0,follower cell,,,,
-3751,-3621,0,follower cell,,,,
-3749,-3807,0,follower cell,,,,
-3749,-3757,0,follower cell,,,,
-3748,-3735,0,follower cell,,,,
-3748,-3674,0,follower cell,,,,
-3748,-3514,0,follower cell,,,,
-3747,-3645,0,follower cell,,,,
-3746,-3782,0,follower cell,,,,
-3745,-3885,0,follower cell,,,,
-3743,-3941,0,follower cell,,,,
-3743,-3608,0,follower cell,,,,
-3742,-3926,0,follower cell,,,,
-3742,-3721,0,follower cell,,,,
-3742,-3703,0,follower cell,,,,
-3741,-3632,0,follower cell,,,,
-3741,-3558,0,follower cell,,,,
-3740,-3822,0,follower cell,,,,
-3739,-3898,0,follower cell,,,,
-3739,-3771,0,follower cell,,,,
-3739,-3684,0,follower cell,,,,
-3738,-3835,0,follower cell,,,,
-3738,-3468,0,follower cell,,,,
-3737,-3801,0,follower cell,,,,
-3737,-3751,0,follower cell,,,,
-3737,-3654,0,follower cell,,,,
-3737,-3594,0,follower cell,,,,
-3735,-3525,0,follower cell,,,,
-3734,-3732,0,follower cell,,,,
-3734,-3619,0,follower cell,,,,
-3734,-3571,0,follower cell,,,,
-3733,-3915,0,follower cell,,,,
-3732,-3783,0,follower cell,,,,
-3730,-3696,0,follower cell,,,,
-3730,-3642,0,follower cell,,,,
-3730,-3497,0,follower cell,,,,
-3729,-3606,0,follower cell,,,,
-3728,-3813,0,follower cell,,,,
-3728,-3763,0,follower cell,,,,
-3728,-3677,0,follower cell,,,,
-3728,-3583,0,follower cell,,,,
-3727,-3719,0,follower cell,,,,
-3727,-3477,0,follower cell,,,,
-3726,-3663,0,follower cell,,,,
-3725,-3795,0,follower cell,,,,
-3725,-3745,0,follower cell,,,,
-3725,-3559,0,follower cell,,,,
-3725,-3509,0,follower cell,,,,
-3724,-3832,0,follower cell,,,,
-3722,-3862,0,follower cell,,,,
-3722,-3631,0,follower cell,,,,
-3722,-3533,0,follower cell,,,,
-3721,-3731,0,follower cell,,,,
-3721,-3572,0,follower cell,,,,
-3719,-3781,0,follower cell,,,,
-3719,-3652,0,follower cell,,,,
-3718,-3690,0,follower cell,,,,
-3717,-3821,0,follower cell,,,,
-3717,-3617,0,follower cell,,,,
-3717,-3521,0,follower cell,,,,
-3716,-3806,0,follower cell,,,,
-3716,-3597,0,follower cell,,,,
-3715,-3766,0,follower cell,,,,
-3715,-3672,0,follower cell,,,,
-3712,-3792,0,follower cell,,,,
-3712,-3751,0,follower cell,,,,
-3712,-3640,0,follower cell,,,,
-3712,-3543,0,follower cell,,,,
-3712,-3508,0,follower cell,,,,
-3711,-3289,0,follower cell,,,,
-3709,-3842,0,follower cell,,,,
-3709,-3737,0,follower cell,,,,
-3709,-3584,0,follower cell,,,,
-3708,-3855,0,follower cell,,,,
-3708,-3706,0,follower cell,,,,
-3708,-3627,0,follower cell,,,,
-3707,-3658,0,follower cell,,,,
-3707,-3568,0,follower cell,,,,
-3706,-3684,0,follower cell,,,,
-3705,-3913,0,follower cell,,,,
-3705,-3781,0,follower cell,,,,
-3704,-3826,0,follower cell,,,,
-3704,-3602,0,follower cell,,,,
-3704,-3555,0,follower cell,,,,
-3703,-3805,0,follower cell,,,,
-3702,-3766,0,follower cell,,,,
-3702,-3670,0,follower cell,,,,
-3700,-3646,0,follower cell,,,,
-3699,-3895,0,follower cell,,,,
-3699,-3749,0,follower cell,,,,
-3699,-3501,0,follower cell,,,,
-3698,-3865,0,follower cell,,,,
-3698,-3617,0,follower cell,,,,
-3697,-3792,0,follower cell,,,,
-3697,-3715,0,follower cell,,,,
-3697,-3515,0,follower cell,,,,
-3696,-3844,0,follower cell,,,,
-3696,-3632,0,follower cell,,,,
-3696,-3582,0,follower cell,,,,
-3695,-3696,0,follower cell,,,,
-3693,-3566,0,follower cell,,,,
-3692,-3831,0,follower cell,,,,
-3691,-3934,0,follower cell,,,,
-3691,-3817,0,follower cell,,,,
-3691,-3776,0,follower cell,,,,
-3691,-3729,0,follower cell,,,,
-3691,-3679,0,follower cell,,,,
-3691,-3659,0,follower cell,,,,
-3691,-3606,0,follower cell,,,,
-3690,-3531,0,follower cell,,,,
-3688,-3760,0,follower cell,,,,
-3687,-3644,0,follower cell,,,,
-3686,-3920,0,follower cell,,,,
-3686,-3745,0,follower cell,,,,
-3686,-3500,0,follower cell,,,,
-3685,-3866,0,follower cell,,,,
-3685,-3797,0,follower cell,,,,
-3685,-3707,0,follower cell,,,,
-3684,-3590,0,follower cell,,,,
-3684,-3518,0,follower cell,,,,
-3683,-3576,0,follower cell,,,,
-3683,-3546,0,follower cell,,,,
-3681,-3903,0,follower cell,,,,
-3681,-3841,0,follower cell,,,,
-3680,-3721,0,follower cell,,,,
-3680,-3691,0,follower cell,,,,
-3680,-3671,0,follower cell,,,,
-3679,-3823,0,follower cell,,,,
-3679,-3782,0,follower cell,,,,
-3678,-3655,0,follower cell,,,,
-3678,-3610,0,follower cell,,,,
-3678,-3560,0,follower cell,,,,
-3677,-3944,0,follower cell,,,,
-3675,-3763,0,follower cell,,,,
-3673,-3876,0,follower cell,,,,
-3673,-3741,0,follower cell,,,,
-3672,-3705,0,follower cell,,,,
-3671,-3927,0,follower cell,,,,
-3671,-3599,0,follower cell,,,,
-3670,-3833,0,follower cell,,,,
-3670,-3681,0,follower cell,,,,
-3670,-3641,0,follower cell,,,,
-3670,-3580,0,follower cell,,,,
-3670,-3542,0,follower cell,,,,
-3669,-3910,0,follower cell,,,,
-3668,-3774,0,follower cell,,,,
-3668,-3728,0,follower cell,,,,
-3667,-3818,0,follower cell,,,,
-3667,-3667,0,follower cell,,,,
-3666,-3805,0,follower cell,,,,
-3665,-3864,0,follower cell,,,,
-3665,-3565,0,follower cell,,,,
-3664,-3787,0,follower cell,,,,
-3664,-3751,0,follower cell,,,,
-3664,-3523,0,follower cell,,,,
-3663,-3629,0,follower cell,,,,
-3662,-3844,0,follower cell,,,,
-3662,-3613,0,follower cell,,,,
-3661,-3713,0,follower cell,,,,
-3661,-3693,0,follower cell,,,,
-3661,-3653,0,follower cell,,,,
-3660,-3590,0,follower cell,,,,
-3659,-3921,0,follower cell,,,,
-3659,-3549,0,follower cell,,,,
-3658,-3895,0,follower cell,,,,
-3658,-3738,0,follower cell,,,,
-3657,-3763,0,follower cell,,,,
-3657,-3680,0,follower cell,,,,
-3656,-3829,0,follower cell,,,,
-3655,-3855,0,follower cell,,,,
-3655,-3602,0,follower cell,,,,
-3654,-3799,0,follower cell,,,,
-3654,-3724,0,follower cell,,,,
-3654,-3664,0,follower cell,,,,
-3654,-3640,0,follower cell,,,,
-3654,-3577,0,follower cell,,,,
-3653,-3933,0,follower cell,,,,
-3653,-3776,0,follower cell,,,,
-3651,-3908,0,follower cell,,,,
-3651,-3880,0,follower cell,,,,
-3650,-3705,0,follower cell,,,,
-3650,-3622,0,follower cell,,,,
-3649,-3752,0,follower cell,,,,
-3649,-3561,0,follower cell,,,,
-3647,-3839,0,follower cell,,,,
-3646,-3981,0,follower cell,,,,
-3646,-3921,0,follower cell,,,,
-3646,-3691,0,follower cell,,,,
-3646,-3651,0,follower cell,,,,
-3645,-3812,0,follower cell,,,,
-3644,-3892,0,follower cell,,,,
-3644,-3740,0,follower cell,,,,
-3643,-3671,0,follower cell,,,,
-3642,-3870,0,follower cell,,,,
-3642,-3766,0,follower cell,,,,
-3642,-3716,0,follower cell,,,,
-3642,-3585,0,follower cell,,,,
-3641,-3968,0,follower cell,,,,
-3641,-3826,0,follower cell,,,,
-3641,-3634,0,follower cell,,,,
-3641,-3533,0,follower cell,,,,
-3640,-3940,0,follower cell,,,,
-3640,-3851,0,follower cell,,,,
-3639,-3797,0,follower cell,,,,
-3639,-3547,0,follower cell,,,,
-3638,-3612,0,follower cell,,,,
-3635,-3912,0,follower cell,,,,
-3635,-3752,0,follower cell,,,,
-3635,-3702,0,follower cell,,,,
-3635,-3682,0,follower cell,,,,
-3634,-3727,0,follower cell,,,,
-3633,-3659,0,follower cell,,,,
-3632,-3885,0,follower cell,,,,
-3632,-3809,0,follower cell,,,,
-3631,-3927,0,follower cell,,,,
-3630,-3782,0,follower cell,,,,
-3630,-3641,0,follower cell,,,,
-3630,-3590,0,follower cell,,,,
-3629,-3974,0,follower cell,,,,
-3629,-3871,0,follower cell,,,,
-3629,-3739,0,follower cell,,,,
-3629,-3627,0,follower cell,,,,
-3627,-3856,0,follower cell,,,,
-3627,-3826,0,follower cell,,,,
-3627,-3671,0,follower cell,,,,
-3627,-3603,0,follower cell,,,,
-3625,-3716,0,follower cell,,,,
-3624,-3690,0,follower cell,,,,
-3623,-3941,0,follower cell,,,,
-3621,-3654,0,follower cell,,,,
-3621,-3616,0,follower cell,,,,
-3619,-3954,0,follower cell,,,,
-3619,-3883,0,follower cell,,,,
-3619,-3841,0,follower cell,,,,
-3619,-3517,0,follower cell,,,,
-3618,-3578,0,follower cell,,,,
-3617,-3702,0,follower cell,,,,
-3617,-3638,0,follower cell,,,,
-3617,-3592,0,follower cell,,,,
-3615,-3863,0,follower cell,,,,
-3615,-3679,0,follower cell,,,,
-3614,-3895,0,follower cell,,,,
-3614,-3825,0,follower cell,,,,
-3614,-3533,0,follower cell,,,,
-3613,-3796,0,follower cell,,,,
-3613,-3566,0,follower cell,,,,
-3612,-3922,0,follower cell,,,,
-3612,-3809,0,follower cell,,,,
-3612,-3782,0,follower cell,,,,
-3611,-3748,0,follower cell,,,,
-3611,-3606,0,follower cell,,,,
-3610,-3667,0,follower cell,,,,
-3609,-3935,0,follower cell,,,,
-3609,-3546,0,follower cell,,,,
-3608,-3691,0,follower cell,,,,
-3606,-3876,0,follower cell,,,,
-3606,-3766,0,follower cell,,,,
-3605,-3580,0,follower cell,,,,
-3604,-3735,0,follower cell,,,,
-3604,-3655,0,follower cell,,,,
-3604,-3511,0,follower cell,,,,
-3603,-3911,0,follower cell,,,,
-3603,-3705,0,follower cell,,,,
-3602,-3947,0,follower cell,,,,
-3602,-3831,0,follower cell,,,,
-3602,-3641,0,follower cell,,,,
-3602,-3593,0,follower cell,,,,
-3601,-3891,0,follower cell,,,,
-3601,-3864,0,follower cell,,,,
-3600,-3816,0,follower cell,,,,
-3600,-3799,0,follower cell,,,,
-3600,-3564,0,follower cell,,,,
-3599,-3784,0,follower cell,,,,
-3599,-3675,0,follower cell,,,,
-3597,-3925,0,follower cell,,,,
-3597,-3747,0,follower cell,,,,
-3596,-3605,0,follower cell,,,,
-3594,-3853,0,follower cell,,,,
-3593,-3876,0,follower cell,,,,
-3593,-3627,0,follower cell,,,,
-3592,-3578,0,follower cell,,,,
-3590,-3937,0,follower cell,,,,
-3590,-3721,0,follower cell,,,,
-3589,-3825,0,follower cell,,,,
-3589,-3809,0,follower cell,,,,
-3589,-3658,0,follower cell,,,,
-3589,-3645,0,follower cell,,,,
-3588,-3792,0,follower cell,,,,
-3587,-3685,0,follower cell,,,,
-3587,-3615,0,follower cell,,,,
-3586,-3770,0,follower cell,,,,
-3586,-3671,0,follower cell,,,,
-3584,-3737,0,follower cell,,,,
-3583,-3953,0,follower cell,,,,
-3583,-3918,0,follower cell,,,,
-3582,-3599,0,follower cell,,,,
-3581,-3852,0,follower cell,,,,
-3579,-3586,0,follower cell,,,,
-3578,-3832,0,follower cell,,,,
-3577,-3932,0,follower cell,,,,
-3577,-3802,0,follower cell,,,,
-3577,-3698,0,follower cell,,,,
-3577,-3630,0,follower cell,,,,
-3577,-3570,0,follower cell,,,,
-3576,-3816,0,follower cell,,,,
-3575,-3661,0,follower cell,,,,
-3574,-3681,0,follower cell,,,,
-3574,-3644,0,follower cell,,,,
-3571,-3772,0,follower cell,,,,
-3571,-3734,0,follower cell,,,,
-3570,-3915,0,follower cell,,,,
-3570,-3843,0,follower cell,,,,
-3569,-3786,0,follower cell,,,,
-3567,-3616,0,follower cell,,,,
-3567,-3602,0,follower cell,,,,
-3566,-3705,0,follower cell,,,,
-3566,-3589,0,follower cell,,,,
-3564,-3809,0,follower cell,,,,
-3563,-3831,0,follower cell,,,,
-3563,-3651,0,follower cell,,,,
-3563,-3631,0,follower cell,,,,
-3562,-3692,0,follower cell,,,,
-3560,-3853,0,follower cell,,,,
-3560,-3741,0,follower cell,,,,
-3559,-3756,0,follower cell,,,,
-3559,-3573,0,follower cell,,,,
-3558,-3771,0,follower cell,,,,
-3554,-3818,0,follower cell,,,,
-3553,-3842,0,follower cell,,,,
-3552,-3707,0,follower cell,,,,
-3552,-3664,0,follower cell,,,,
-3552,-3622,0,follower cell,,,,
-3550,-3686,0,follower cell,,,,
-3549,-3729,0,follower cell,,,,
-3547,-3855,0,follower cell,,,,
-3547,-3781,0,follower cell,,,,
-3547,-3609,0,follower cell,,,,
-3546,-3765,0,follower cell,,,,
-3545,-3807,0,follower cell,,,,
-3542,-3584,0,follower cell,,,,
-3541,-3747,0,follower cell,,,,
-3540,-3654,0,follower cell,,,,
-3539,-3620,0,follower cell,,,,
-3538,-3868,0,follower cell,,,,
-3538,-3791,0,follower cell,,,,
-3538,-3721,0,follower cell,,,,
-3538,-3641,0,follower cell,,,,
-3537,-3818,0,follower cell,,,,
-3536,-3677,0,follower cell,,,,
-3535,-3831,0,follower cell,,,,
-3534,-3846,0,follower cell,,,,
-3534,-3760,0,follower cell,,,,
-3532,-3806,0,follower cell,,,,
-3531,-3609,0,follower cell,,,,
-3529,-3580,0,follower cell,,,,
-3528,-3859,0,follower cell,,,,
-3528,-3689,0,follower cell,,,,
-3528,-3631,0,follower cell,,,,
-3527,-3711,0,follower cell,,,,
